Video ID,Comment,Timestamp
mDpvfqjkuiw,"I really enjoyed the opportunity to get to work closely with him in
the past few months, and i have learned a lot about how trading really works..glad to be making actual profits. thanks to him",2021-08-16T00:45:32Z
mDpvfqjkuiw,"So exciting to see others who made move I’m currently on my 7th trade
with him and my portfolio has increased.",2021-08-16T00:45:11Z
mDpvfqjkuiw,"I’m glad I came across Ethan David through YouTube comments and in
weeks he helped me recovered almost all I lost.",2021-08-16T00:44:37Z
mDpvfqjkuiw,"I was able to grow my portfolio from 4 btc to 6tc, Ethan David told me I could have made more though, my work has just been so demanding... truly crypto has changed it all and i'm loving this race",2021-08-16T00:43:58Z
mDpvfqjkuiw,"I was able to grow my portfolio from 4 btc to 6tc, Ethan David told me I could have made more though, my work has just been so demanding... truly crypto has changed it all and i'm loving this race",2021-08-16T00:43:08Z
mDpvfqjkuiw,Yes positive remarks is all I have read and heard about this  Ethan David  for a while now. Would try this out with my 3.2 Btc,2021-08-16T00:41:53Z
mDpvfqjkuiw,Oh you know him too? he is handsdown the best in the game,2021-08-16T00:41:27Z
mDpvfqjkuiw,"Nice one, guys, thanks a lot for all your content! I sold CISCO a week ago on a 35% yearly return and deployed the money to an emerging market stock as I see more value compared to price there. Can you please consider checking on SAP and do the 8 pillar analysis alongside your opinion and comments, Imp thinking it`s an attractive one, especially taking into account the current market conditions.",2021-08-15T11:03:48Z
mDpvfqjkuiw,"Sorry, I was struggling to understand what you guys trying to say in this video, I believe you are trying to so we should not overpay for growth?  While agreeing with what Joe say in general important keyword is overpaying, so how do we know what is over and what is the right amount? there you as an investor make a judgment based on common sense and numbers/fundamentals.
in your example, you say people who paid for cisco at 2000 (p/e) around (March 24, 2000,	234.01) are crazy of course, there is no way cisco can grow like amazon as an industry it was not scalable as amazon is, and never had a moat or grown moat-like amazon did. Amazon was happy to bleed itself to kill others to gain a monopoly, and they still do. 

They can easily increase prime subscription, such a great high-value service that has so much pricing power and get another 10B in a year as profit but they are not gonna do that as it will create other companies an opportunity (they can compete with margins and scale), at least yet as they still find enough firepower in the tank just simply grow with small margins.

on the other hand, if you bought amazon in 2004 for 662.88 P/E, you are crazy too,  there is no way at that time to understand where the growth will come from. But if you ask now I can tell you amazon will be an at least (worst case)1T revenue company most likely by 2030. it so scalable business and comparing cisco or intel to amazon is just does not make any sense. Amazon just needs to grow 8% year or year until 2030 to become 1T annual revenue, Is it possible? of course, is it probable hell yeah. If they can create a net margin of 10% in 10 years (due to high margin business expansion such as prime, advertising, cloud) they will be easily hitting 100B income and if you even have a 30PE that time it is a 3T market cap company. Now you will ask what will be GDP in the USA by that time let's say it grew 3% YOY from 22T  from today, it will be closer to 30T. 

As you argue can amazon be 10% of the USA economy to me hell yeah,  because amazon is a global company you might need to compare GDP at least G20 context that is roughly 85T today, and 114T by 2030 (3% YOY growth), so it is absolutely possible it becomes easily somewhere 3-5 T company by 2030 before it gets slow its growth around 10%, but just like Apple does it can still give value to the shareholders by buying back shares or playing on its pricing power by increasing prices?

you don't need to look beyond, last 10 years AMAZON CAPEX is around 150B, most of them as growth CAPEX and not maintenance CAPEX, so if you calculate FCF based on pure GAAP cash flow metrics (Operational cashflow - total CAPEX), you really get it wrong because the majority of that CAPEX is a reinvestment of cash that already generated, and if not decided to reinvest, it can be distributed among shareholder. In my mind, though GAAP cash flow is around 25B (2020) and  CAPEX 40B(2020), if you calculate what is growth bit in that CAPEX is and add it back to GAAP FCF you will get around 45B FCF(2020), and if you use this method to calculate AMZN future value conservatively (20-30 P/E and  10-30 YOY growth for next 10 years), you will see why amazon still trading at fair value territory. You can use the buffet(average depreciation for a long period like 20 yrs) or greenwood(Net PPE/Sales ) method to calculate maintenance CAPEX, but I personally take the average of both as they both are not 100% accurate.

Now do the same argument can be applied to a company like Tesla I would say no,  Tesla is most likely another CISCO, their CAPEX is very low 22B last 10 years, and they will not be able to scale as AMAZON did, or create a moat-like amazon did. 100 other car manufacturers will not let Tesla run as amazon did in the e-commerce space, due to obvious reasons.
Sorry about my rant:) Generally, I like to be a lonely investor as I don't like someone influence my line of thinking :) but I often found there are elements in your videos that I think there are a lot of similarities in how I think about stocks in general. To me, you guys sounded like Maneesh Pabrai like 5 years ago, or buffet 10 years ago, until they met Charlie Munger who influence them to buy great businesses at reasonable prices based on FDCF rather than buying the mediocre business at great prices.",2021-08-15T09:55:54Z
mDpvfqjkuiw,Cisco Sysco all the same psycho Lab created foods Hate them Sonofabitch's for the Polution they embarked on my Body one of someone's future child something like any mini miney moe !!!,2021-08-15T09:14:17Z
mDpvfqjkuiw,I also buy BT in the Uk every investor hates them,2021-08-15T08:45:48Z
mDpvfqjkuiw,i keep getting slated for loading up on Intel ( people saying they are dead and gone lol that makes me want more,2021-08-15T08:43:48Z
mDpvfqjkuiw,"Ok guys, you convinced me, I'm subscribing to your channel. Great content! I like your fundamental analysis",2021-08-15T08:35:33Z
mDpvfqjkuiw,Is Everything MOney going IPO anytime soon ??? since we are seeing growth in subscribers !!!...,2021-08-15T08:20:41Z
mDpvfqjkuiw,I like you guys.....I find you easy to follow....stay gold.,2021-08-15T08:18:48Z
mDpvfqjkuiw,"Thank you guys, you're interesting persons. From Russia with love) Посмотрите на русские акции, Sberbank например)))",2021-08-15T07:43:52Z
mDpvfqjkuiw,Love your channel guys! Learning from every video. Paul can you explain what you look at to decide what the future growth rate is going to be for a company? Keep up the work best channel on youtube guys!,2021-08-15T07:19:36Z
mDpvfqjkuiw,Very true,2021-08-15T07:19:28Z
mDpvfqjkuiw,"I think we get the message that a lot of stocks at current valuation was like 2000 (dot com bubble). I think so many stocks that up 200-1000% in 2020 was in this category.  Looking at AT&T, Cisco, IBM, Oracle, CSCO in 2000 can make ppl retired from investing..",2021-08-15T06:19:14Z
mDpvfqjkuiw,"Great vid. Huge fan of the channel, so much BS out there. Thanks for keeping it real guys 👌🏻💯

P.S: Intel bought minority stake in Coinbase. Would love to hear y’all’s thoughts on that.",2021-08-15T05:36:35Z
mDpvfqjkuiw,flower power 🌸 🌺 🌹,2021-08-15T04:24:10Z
mDpvfqjkuiw,"AMD, QCOM, TSM MU the list goes on..",2021-08-15T03:56:59Z
mDpvfqjkuiw,The main difference between most stocks and cryptos is that there are real underlying businesses in companies! I'm still trying to figure out cryptos^^,2021-08-15T03:36:32Z
mDpvfqjkuiw,Great video!,2021-08-15T02:50:50Z
mDpvfqjkuiw,You guys should review bank stocks. Warren buffet loves them!(has about half his portfolio in financial stocks),2021-08-15T02:36:48Z
mDpvfqjkuiw,Love your videos:),2021-08-15T02:23:10Z
mDpvfqjkuiw,Love these videos,2021-08-15T01:57:12Z
mDpvfqjkuiw,"These guys are investing noobs, clueless! For instance Amazon is the market leader in cloud computing, and they don't understand that amazon reinvests its earnings hence lower profits. This is the problem with youtube, you get fools like these clowns.",2021-08-15T01:46:18Z
mDpvfqjkuiw,Buy CAN. This Monday it’s going to the moon. No fomo.,2021-08-15T01:40:43Z
mDpvfqjkuiw,"This is by far one of the best videos u guys have put out, lots of insight here… thanks!",2021-08-15T01:32:41Z
mDpvfqjkuiw,"You’re wrong on Tesla. They’ll offer fully autonomous driving for $200/month. With just 10 million cars sold, that’ll bring in 24 billion in revenue. And that’s before it’s mandatory (which it will be) once it’s shown to reduce accidents by 99%. And they’ll offer a monthly subscription for insurance and maintenance which will kill all car insurance companies currently offer. 

They’ll have 75% gross margins.",2021-08-15T00:59:03Z
mDpvfqjkuiw,Need uncle Paul to crush my dreams with BB need some insight thanks,2021-08-15T00:40:06Z
mDpvfqjkuiw,"Luv your shirt, seth 😁",2021-08-15T00:07:01Z
mDpvfqjkuiw,Just Call it rat poison like your 90 year old mentors.  Your old mentors also missed major tech stocks starting on 2000.,2021-08-14T23:50:10Z
mDpvfqjkuiw,Keep making fun of the new crypto technology. You are all old timers. Keep staying in your box.  Look at the charts,2021-08-14T23:47:57Z
mDpvfqjkuiw,Great video!,2021-08-14T23:26:41Z
mDpvfqjkuiw,why not buy spy puts if the market is so over valued??,2021-08-14T23:22:12Z
mDpvfqjkuiw,"How do you have a channel talking about stocks when you say you haven't made money off stocks for the last five years (especially in a bull market)? You're acting like everyone was buying Cisco and Amazon at their peaks in 2000. Obviously the tech bubble was insane, but look at the trillions of dollars in market cap that tech has created since then",2021-08-14T23:16:47Z
mDpvfqjkuiw,What do you guys think of TME?,2021-08-14T23:13:10Z
mDpvfqjkuiw,You guys are the best!!,2021-08-14T23:06:09Z
mDpvfqjkuiw,"Thanks, great content. But I've seen you talking so much about how not to over pay for growth and that stocks can get too expensive in your recent videos.. But you haven't spoken nearly as much about how to spot when a share is overpriced. Could you please focus a bit more on that in future videos so we get a chance to learn and understand what the warning is all about?

(coming from a beginner who is very cautious)",2021-08-14T22:48:59Z
mDpvfqjkuiw,What about an exchange like coinbase? could you review that?,2021-08-14T22:43:40Z
mDpvfqjkuiw,"Wish I would have found you earlier. I bought Amazon on the high.  Is your ""Everything Money Minions"" month to month? can cancle anytime?",2021-08-14T22:41:17Z
mDpvfqjkuiw,"Glad to see that 
Seth did the laundry and the floral shirts are back.",2021-08-14T22:36:07Z
mDpvfqjkuiw,"I recently subscribed, You guys are by far the best stock show on youtube. Learning a lot!",2021-08-14T22:34:18Z
mDpvfqjkuiw,"Great video, Paul is awesome. When is the market correction or crash?",2021-08-14T22:21:08Z
mDpvfqjkuiw,When the market crashes and all these other youTube clowns start losing all their money (and causing other people to lose it as well unfortunately) Everything Money will become the number one investing channel on the internet.,2021-08-14T22:11:02Z
mDpvfqjkuiw,A good investor (with some luck) will recognize Amazon in 2013 and Tesla in 2018….others bellyache about how overvalued it is in 2021!!!,2021-08-14T22:03:32Z
mDpvfqjkuiw,Love you guys!,2021-08-14T21:32:48Z
mDpvfqjkuiw,Yo guys please do a video of Studio City International! Its really a interesting company.,2021-08-14T21:28:16Z
mDpvfqjkuiw,"Could you add a stock Alerter to the software that could notify you when a certain stock pass one or more of the 8pillars on your watchlist.

For example a stock has 6 of the 8 pillars and by adding it too your watchlist, the app could alert you when a new pillar was checked ✅",2021-08-14T21:12:36Z
mDpvfqjkuiw,Can't tell you how proud I am that I guessed the three companies before Paul reveled them.,2021-08-14T20:31:41Z
mDpvfqjkuiw,Couldn’t disagree more on Amazon. AWS will continue to grow at 30%+ for the foreseeable future and there is a lot of untapped ad revenue.,2021-08-14T20:26:36Z
mDpvfqjkuiw,"Great video. I would love to hear what you guys think of the fact that screening by 500,000m market cap on Magic Formula investing produces Google, Amazon, Apple, Facebook, Microsoft, NVIDIA AND Tesla (as at Aug 13th 2021)? Does the screen not correctly get the balance between growth and what you pay for it, considering a few of these companies seem to be the main offenders? Thanks.",2021-08-14T20:16:19Z
mDpvfqjkuiw,You convinced me Amazon is undervalued. Thanks,2021-08-14T20:07:10Z
mDpvfqjkuiw,Are you worried about alibaba being delisted?,2021-08-14T19:51:19Z
mDpvfqjkuiw,Did he daid 521mil per coin? Like 1 coin right? Just 1?,2021-08-14T19:50:35Z
mDpvfqjkuiw,"I have a question about the stock market in general. Do you just own a stock, hopping they will pay you with dividends and share buybacks?? What happens if they never do? Why should I than care about all the fundamentals? Do I just care because someone hopefully likes the fundamentals of the company and buys it from me?? (I’m new to investing if that wasn’t obvious)",2021-08-14T19:47:51Z
mDpvfqjkuiw,"Great videos detailed and very clear explanations, thanks :)",2021-08-14T19:41:24Z
mDpvfqjkuiw,"I think you need to explain it like this for simplicity:

If you bought AMZN at the top in 2000, you only 29x your money whilst the revenue went up 200x. You bought AMZN when it was hugely overvalued.

If you bought AMZN when it was undervalued in 2001 for lets say $11, you will have 300x returns given the share price today. And that more than matches AMZNs revenue of 200x to date. 

Conclusion; dont buy when something is grossly overvalued",2021-08-14T19:29:38Z
mDpvfqjkuiw,"I have been using your software for a fee days now and I absolutely love it. I wish though I could review more international markets.... Would really like to see your view on rolls Royce and Samsung, which stock is falling off the cliff now.... Many thanks",2021-08-14T19:28:26Z
mDpvfqjkuiw,Tesla is a perfect example a hype cycle everyone thinks we are going to electric vehicles… As a contrarian I think otherwise.,2021-08-14T19:27:11Z
mDpvfqjkuiw,It appears you have responded to my Gardner Hype-cycle comment… Well done.,2021-08-14T19:20:53Z
mDpvfqjkuiw,You guys keep pumping INTC looking ridiculous already :D,2021-08-14T19:15:01Z
mDpvfqjkuiw,"Sharing my personal experience......i started investing in stock market back in 2006 & 2007. My brother misguided me partially because of his ignorance and we both chased the low cost, high growth stocks and every listed IPO. 4 yrs later in 2011, i lost so much of interest because of losses, that i did not open my brokerage account for 9 years (aversion of looking at losses) and i had to call the brokerage to restart my brokerage account. Looking back at all the mistakes that i made, stock market is a very costly place to learn. 

Please dont chase individual stocks. You will not have patience and diligence to evaluate them at regular intervals, like Paul here does. 

What i learnt....pick a low cost index fund (s&p or total stock market), invest early and regularly, always stay in the market. Just imagine, how much i would have been wealthy, had i adopted this strategy back in 2006, all through out.",2021-08-14T19:11:03Z
mDpvfqjkuiw,"I love your channel.  Tell me this. If intel dropped 20% over the next few months and the fundamentals remained unchanged, would a value investor add more to the position?  Reason I ask is because your premise is that your investment is a one time dump of money into the risk asset and that you can reduce risk by entering when the value of the stock is to your advantage. I would argue that the examples given in this video (cisco,msft,amzn,intel) if an investor kept investing/reinvesting they did pretty damn well over the past 20 years and they didn't have to time the stock price to find good value. They reduced the risk and created the appropriate value by reinvestment and by ensuring the companies fundamentals remained intact. You wouldn't tell someone now to not buy VOO/SPY because the market is high. You would say to make sure you also buy VOO/SPY when the market is low. So does this principle apply to value investors as well?",2021-08-14T19:10:22Z
mDpvfqjkuiw,It's different now Paul,2021-08-14T19:09:13Z
mDpvfqjkuiw,I want to learn more from you guys.,2021-08-14T19:05:51Z
mDpvfqjkuiw,"Great video, makes sense to me!!",2021-08-14T19:01:42Z
mDpvfqjkuiw,"Brilliant video, thank you!",2021-08-14T18:57:17Z
mDpvfqjkuiw,"THANK YOU Paul, Mo and Seth. I love your videos, and although i’m mainly a Patreon because of your software (love it), i enjoy your videos a lot! Even though you sometimes have to simplify more than i would like, i love your non-biased valuation based proces. Keept it up guys! Meet Kevin is nice, but PLEASE YouTube, study history! Greetings from Denmark",2021-08-14T18:53:44Z
mDpvfqjkuiw,Possibly the best of your videos so far. Congratulations! :-),2021-08-14T18:50:47Z
mDpvfqjkuiw,You guys have good stock analysis but you don't understand crypto whatsoever :/,2021-08-14T18:43:56Z
mDpvfqjkuiw,Thank you guys,2021-08-14T18:35:45Z
mDpvfqjkuiw,"Hey guys, idk if you read the comments but if you do And could respond I would appreciate it. I’m curious why you advise against buying companies that have issued more shares of their company (like Palantir for example) shouldn’t you want to buy the diluted shares so that once they grow and become more profitable, there are more shares out there for them to buy back and thus increase your stake in the company?",2021-08-14T18:31:33Z
mDpvfqjkuiw,Really appreciate your perspectives guys!,2021-08-14T18:29:27Z
mDpvfqjkuiw,Please Mr. Gabrail I don't mean to hurt you. Why won't you short Tesla? I did it at 708$ but if you are shorting it too I would be more confident. Thanks in advance. Greetings from Italy. P.s. I won't take it as a financial advice,2021-08-14T18:24:48Z
mDpvfqjkuiw,"The analysis here is really quite poor. Is the market overpriced? Most probably, but you're comparing it to 2000 when Nasdaq's PE was well over a 100. It's a no brainer that there will be a massive discrepancy between a jump in revenue/profit and stock price given that astronomical PE. I see the point you're trying to make but please try to be a bit more rational.",2021-08-14T18:24:40Z
mDpvfqjkuiw,546。。good,2021-08-14T18:21:24Z
mDpvfqjkuiw,"From 2001 to 2021, Amazon's revenue increased from 3 to 443 billion, a factor of 140. From 2001 to 2021, the market cap increased from 4 to 1700 billion, an increase of 425. Where are you getting your numbers?",2021-08-14T18:20:53Z
mDpvfqjkuiw,"Hi guys, your last videos about hype and overshooting at the market makes lot sense, but I didn't hear any practical points.
Let's say, is 20%, 40%, or even more of the portfolio suppose to be in cash? 
Let's say we are speaking about free of hedging tools portfolio...",2021-08-14T18:17:35Z
mDpvfqjkuiw,Can you please do the video about visa,2021-08-14T18:15:21Z
mDpvfqjkuiw,"Thanks guys 
This was a good insightful video. This is why I love value investing ❤👍",2021-08-14T18:13:43Z
mDpvfqjkuiw,"What would you do if BABA started to run and let's say 5X within 1-2 years from today? The fundamentals would remain  the same way as it has done, how would you react?",2021-08-14T18:09:56Z
mDpvfqjkuiw,"Ok, so AMZN is underpriced. YOLOing into it.",2021-08-14T18:04:01Z
mDpvfqjkuiw,Buy nikola 😂😂😂 joke...,2021-08-14T17:59:09Z
mDpvfqjkuiw,"Paul’s two fallacious assumptions: 1) he is conveniently  picking stock price just before the dotcom crush to make his case. How about picking the price before or after the bubble which a better reflection since we donot know the market is about to crush NOW 2) you are assuming that the stock market currently is at peak and about to crush (like the dotcom crush). There is no indication we are at peak market now. If anything there is proof that there is still room for up 🆙 I am certain that Paul would have made the same argument in 2015. Crying, crush is coming; the market is overvalued!!! Look at Amazon stock price in 2018; Paul would have argued the same; overvalued! Since then Amazon stock price doubled. Paul is recommending Intel is a buy; but it is not if your goal is to make gains. Buying Intel will save you if there is a crush, but I can assure you Intel’s stock won’t hit $70 in 10 years! Paul is overtaken buy avoiding risk than making gains. I am in stock market, that is inherently risky. I would have put my money on bond if I was looking for Intel’s kind of return. Paul your problem is you think stock price is reflection of a company’s past; but it has never been that. The future, the growth potential of a company or a stock market matters. Saying that I love your channel and I am a subscriber. It is always great to have a word of caution and differing perspectives.",2021-08-14T17:55:30Z
mDpvfqjkuiw,"I love this channel!! I loooove when Paul gets real !!! 
I have learned so much from this channel ! Paul and mo aren't exploiting members with click bait and lies !!  
There are no fuckin words I can say that would thank everything money team for their transparency and education!!",2021-08-14T17:50:00Z
mDpvfqjkuiw,Love the Mac just bought that one,2021-08-14T17:38:50Z
mDpvfqjkuiw,"You guys rock. My father invested through the tech bubble, but held everything. When I saw his portfolio for the first time in 2010 it was like a graveyard. He didn’t lose money because he held but he had things that went to near $0 like Alcatel-lucent, things that were down like yahoo, saved only by Oracle, IBM and the like. My goal was to learn from his mistakes and successes. You guys summarize it so well",2021-08-14T17:23:25Z
mDpvfqjkuiw,"I know one thing,  I've learned a lot from you guys.",2021-08-14T17:17:46Z
mDpvfqjkuiw,"Beating the market is easy. Just put 25% in TQQQ and keep the other 75% to buy the dips. Any correction or crash is a buying opportunity.  The best days of wallstreet comes after the worst days. But don't jam the other 75% on the first red candle. 25% for the first dip, then 25% more dippidy and the last 25% for the dip. That covers QQQ crashing 35%.",2021-08-14T17:13:46Z
mDpvfqjkuiw,Last 5 years CSCO is up 83 %. 83% ! YTD 26 % .,2021-08-14T17:12:11Z
mDpvfqjkuiw,Wondering if ya'll have Micron on the watch list? Chip shortage might be creating short to mid term value... Big picture shortage means demand and demand means $ if you get the supply figured out... Also unlike other industries chips performance improves so quickly that oversupply is difficult.,2021-08-14T17:09:14Z
mDpvfqjkuiw,"His percent of cash isn’t that big compared to his total assets. “Brk is a fortress”

U guys still in Ingles? Up 22.9% from feb🥳 
Value 🏆",2021-08-14T17:02:45Z
mDpvfqjkuiw,"Good videos! Pls analyze INMD, i think would be pretty interesting",2021-08-14T17:00:56Z
mDpvfqjkuiw,"Paul is proud he didn’t make money these past 5 years and believes the next 5 years will be different?  I will pit my TSLA, NIO, and PLTR against his INTC, CCL, BABA, and LUV .",2021-08-14T16:56:24Z
mDpvfqjkuiw,@Day Dynasty Have you shorted any of those.  I’ve got a short on GM that I don’t intend to cover.,2021-08-16T00:51:17Z
mDpvfqjkuiw,"@inflation Recheck December 31, 2021 and again July 2022, then nice a year through 2025!",2021-08-16T00:43:43Z
mDpvfqjkuiw,@Day Dynasty This is the decade of electric vehicles and artificial intelligence.  I have chosen the Apple and Amazon equivalents!,2021-08-16T00:42:38Z
mDpvfqjkuiw,"@allcitiesfall Yes, this decade is a marathon…of electric vehicles.  I just happened to pick the winners which will perform like Amazon and Apple the last two decades.",2021-08-16T00:41:42Z
mDpvfqjkuiw,This won't age well,2021-08-15T04:30:23Z
mDpvfqjkuiw,His only decent buy is BABA and that comes with a ton of China risk. I’ll take Apple and Amazon over his portfolio for the next decade.,2021-08-14T20:49:28Z
mDpvfqjkuiw,Can I make a bet on y’all’s bet? Can I lengthen the bet to a decade? Tesla will drop 90-95% at some pt. Between NIO and PLTR— one probably will go to zero some day. Maybe both.,2021-08-14T19:16:04Z
mDpvfqjkuiw,"Wealth generation is a marathon not a sprint, a long term mentality and system is required. A simple illustration; people who win the lottery that were poor and had poor people mentality ended up being poor again. If you don't have a mentality and strategy short term major wins don't last a lifetime... You could win short term with your picks, Paul will win long term... your investments will have a lifespan of a Hare and Paul's a Tortoise, it's a marathon not a sprint. ""Compounding is the eighth wonder of the world.""",2021-08-14T17:39:03Z
mDpvfqjkuiw,Good luck,2021-08-14T17:18:55Z
mDpvfqjkuiw,You still think Tesla has peaked?  It’s barely getting started!,2021-08-14T16:53:34Z
mDpvfqjkuiw,"Cathie Wood is kicking the shit out of Paul, and he’s suffering from Erectile Dysfunction!",2021-08-14T16:51:33Z
mDpvfqjkuiw,70K subscribers by next friday lets gooooo,2021-08-14T16:51:11Z
mDpvfqjkuiw,"If you “overpaid” for Amazon or Apple in 2009, your money would have still beaten the S & P 500 if you held through two decades!  “It’s just math, people!”",2021-08-14T16:50:34Z
mDpvfqjkuiw,"@INCO Just so you know, I watched it drop 50% in the first 12 months.",2021-08-16T01:03:11Z
mDpvfqjkuiw,"@Miguel Colaycowow !! 
 good at 70 but at 700  a share now might not be so good",2021-08-16T00:59:38Z
mDpvfqjkuiw,Correction: I meant 2000.,2021-08-16T00:53:30Z
mDpvfqjkuiw,"@INCO 5,000 shares at $70 in 2018 (split adjusted)",2021-08-16T00:52:42Z
mDpvfqjkuiw,They weren’t overpriced in 2009– they were pretty cheap or fairly valued,2021-08-14T19:12:18Z
mDpvfqjkuiw,So you bought some tsla ?,2021-08-14T17:18:11Z
mDpvfqjkuiw,"Hey guys don’t worry about @ing the people who hate and troll in your videos. Your subscriber count increase speaks for itself and your channel is very respectable. Thank you so much for all the content you produce, I appreciate it as a relatively new investor.",2021-08-14T16:50:12Z
mDpvfqjkuiw,I’m so glad u guys liked my cicco idea. It points out so well why conservative assumptions are so important.,2021-08-14T16:46:24Z
mDpvfqjkuiw,"The four most dangerous words ""This time it's different""",2021-08-14T16:44:50Z
mDpvfqjkuiw,"What about rent a center or academy 
RCII or ASO",2021-08-14T16:41:07Z
mDpvfqjkuiw,"Seth, you should know we don't want you deflowered",2021-08-14T16:34:36Z
mDpvfqjkuiw,"You guys need to consider that interest rates in 2020 were at 6% and not like today at 0-1%. 
Of course valuations matter but you should stop comparing 2021 with 2000.
The stock market is compared to 2000 dirt cheap!",2021-08-14T16:29:02Z
mDpvfqjkuiw,"@Shane Green I’m talking about interest rates and not about the FED.
A central bank doesn’t cause higher interest rates ✌🏾",2021-08-15T16:01:44Z
