Video ID,Comment,Timestamp
NJQ2a6v-nGU,If you've started trading with this man then believe me you are not far from making profits,2021-03-09T14:50:10Z
NJQ2a6v-nGU,he's really amazing with an amazing skill he changed my 0.3 btc to 2.1 btc,2021-03-09T14:48:44Z
NJQ2a6v-nGU,I've worked with different traders in the past but none is as efficient as Expert Frederick Ried his trading strategies are awesome,2021-03-09T14:48:11Z
NJQ2a6v-nGU,"@Viviana Negrete Expert Frederick has been managing my trades for months and i keep making profits every week , made $9,120 last week",2021-03-09T14:47:37Z
NJQ2a6v-nGU,I got expert Frederick's info how good is he ?,2021-03-09T14:47:00Z
NJQ2a6v-nGU,Trading without a Professional like Frederick Ried is like gambling with your money,2021-03-09T14:46:09Z
NJQ2a6v-nGU,I tried trading on my own but it only left me chasing shadows,2021-03-09T14:45:09Z
NJQ2a6v-nGU,Trading on your own is very risky I've lost Alot trading for myself,2021-03-09T14:44:08Z
NJQ2a6v-nGU,Trading crypto now will be very nice but trading with out a professional is not,2021-03-09T14:43:18Z
NJQ2a6v-nGU,"@Matt Aston  Thanks for info, i will get to him right away",2021-03-09T14:42:45Z
NJQ2a6v-nGU,Expert Frederick is active on what'sAp,2021-03-09T14:42:01Z
NJQ2a6v-nGU,@Pinned by Altcoin Daily 1 4 1 5 7 1 2 7 6 5 1,2021-03-09T14:41:45Z
NJQ2a6v-nGU,@Pinned by Altcoin Daily Tell him I (  Anthony   pareño  ) referred you so him will know you came for business,2021-03-09T14:40:08Z
NJQ2a6v-nGU,How do i contact Mr Fredrick Ried?,2021-03-09T14:37:18Z
NJQ2a6v-nGU,Trading crypto with Expert Frederick Ried  has been a game changer for me,2021-03-09T14:36:40Z
NJQ2a6v-nGU,His success story are everywhere 😱,2021-03-09T14:36:06Z
NJQ2a6v-nGU,he's obviously the best i invested 2000USD with him and in 9 days I made profit 9101USD,2021-03-09T14:33:59Z
NJQ2a6v-nGU,he has really made a good name for himself,2021-03-09T14:33:23Z
NJQ2a6v-nGU,"My investment with Expect Frederick ried gave me profits of over $24 ,320 Us dollars and ever since then he has been delivering",2021-03-09T14:32:21Z
NJQ2a6v-nGU,Yeah,2021-03-09T14:31:43Z
NJQ2a6v-nGU,I heard his trading strategies are really good,2021-03-09T14:31:06Z
NJQ2a6v-nGU,@Feddy Diaz That won't bother you if you trade with a Professional like Mr Fredrick ried,2021-03-09T14:30:36Z
NJQ2a6v-nGU,I wanted to trade crypto but got confused by the fluctuations in price,2021-03-09T14:29:47Z
NJQ2a6v-nGU,Buy gold and crypto,2021-03-09T14:27:58Z
NJQ2a6v-nGU,Crypto is the future 🚀,2021-03-09T14:27:14Z
NJQ2a6v-nGU,Investing in crypto currency is one of the best chance of making money 💸,2021-03-09T14:26:33Z
NJQ2a6v-nGU,Exactly....nice words,2021-03-09T14:25:43Z
NJQ2a6v-nGU,"""Fast-paced market that will grow incredibly fast.."" got it.",2021-03-09T08:19:00Z
NJQ2a6v-nGU,Investing in Bitcoin trading is the best Investment that's more profitable,2021-03-09T06:11:22Z
NJQ2a6v-nGU,"yes it IS a valuable part of a portfolio, but it is exceptionally ""risky"" and also has issues with voitility (but that is great if you are an active trader).
It should only be a PART of a comprehensive portfolio
I know you mean well, but there are many beginners watching these videos.
It is NOT the ""best investment"". And ""that's more profitable"" is only a very very small part of what the decision making process should be.

MOST advisors say that your posrtfolio should have no mare than 1%. I actually don't think the risks are as bad as most advisors think. I'd recommend 3-5% for most people.",2021-03-09T12:42:52Z
NJQ2a6v-nGU,"Mrs Theresa Walton has been my trader,her techniques are marvelous, made me see binary options and Forex trade from another angle, I keep making quick profits.... All thanks to you Theresa",2021-03-09T07:13:50Z
NJQ2a6v-nGU,@Lucas James her whatsapp cel ⬇️⬇️,2021-03-09T07:06:28Z
NJQ2a6v-nGU,All thanks to my good friend who Link me up with her.,2021-03-09T07:04:36Z
NJQ2a6v-nGU,Trading as a newbie is quite stressful and discouraging but after Link up with expert Mrs Theresa Walton my financial situation change totally.,2021-03-09T07:04:23Z
NJQ2a6v-nGU,Please how can I get in touch with Mrs Theresa Walton.,2021-03-09T07:01:52Z
NJQ2a6v-nGU,How dose this Bitcoin stuff really work I think I'm interested and willing to invest heavily in it.,2021-03-09T07:01:45Z
NJQ2a6v-nGU,Her intriguing strategies is really working for me cutting losses and ensuring profits.,2021-03-09T07:01:04Z
NJQ2a6v-nGU,"I keep on earning $15,000 every single week with her trading platform.",2021-03-09T06:59:51Z
NJQ2a6v-nGU,When someone is straight forward and good at what he or she does people will always speak for them,2021-03-09T06:57:19Z
NJQ2a6v-nGU,I've never heard or seen any of her clients complain of lost... I think she's just too perfect.,2021-03-09T06:55:44Z
NJQ2a6v-nGU,She's not like other brokers that will come up with stories or start telling you that your trade didn't go well after collecting your money.,2021-03-09T06:54:47Z
NJQ2a6v-nGU,"I'm not here to Converse for expert Mrs Theresa Walton but to testify on how she has helped me greatly my weekly earnings within the range of $10,000 is mind blowing",2021-03-09T06:52:07Z
NJQ2a6v-nGU,"She's just been exceptional, honest and trustworthy for people to speak this good news about her",2021-03-09T06:51:14Z
NJQ2a6v-nGU,I've heard so much about this Mrs Theresa Walton how do I message her or contact her in anyway,2021-03-09T06:50:18Z
NJQ2a6v-nGU,At first I doubted Mrs Theresa Walton but after proving me wrong with a mind blowing profit I felt sorry for myself,2021-03-09T06:48:58Z
NJQ2a6v-nGU,Wow I'm shock someone mentioned and recommended expert Mrs Theresa Walton I thought I'm the only one trading with her.,2021-03-09T06:47:56Z
NJQ2a6v-nGU,Most people remain poor only because friends and relatives stopped and advised them against Investing and trading cryptocurrency while the wise ones kept Investing,2021-03-09T06:46:46Z
NJQ2a6v-nGU,"Mrs Theresa Walton has brought me out of wrenches I Invested $4000 with Mrs Theresa and she made me huge profits over $28,000 in a space of 7days successful trading",2021-03-09T06:45:42Z
NJQ2a6v-nGU,I'm a living testimony of Expert Mrs Theresa Walton trading service she has brought my financial status to the best All thanks to my colleague Thompson who introduced her to me ☺️,2021-03-09T06:43:51Z
NJQ2a6v-nGU,I've seen different recommendation about Mrs Theresa Walton including on Twitter,2021-03-09T06:42:37Z
NJQ2a6v-nGU,@Jane ViellaYou have really earned a lot ☺️☺️,2021-03-09T06:41:38Z
NJQ2a6v-nGU,I'm a forex trader but I've lost a lot trading for myself.,2021-03-09T06:40:26Z
NJQ2a6v-nGU,Wow I know this professional account manager knows how to trade so well and take the market like it's own farm,2021-03-09T06:38:42Z
NJQ2a6v-nGU,And ever since then she has been trading for me while I make consistent profit with her trading strategies.,2021-03-09T06:37:11Z
NJQ2a6v-nGU,Been Investing with expert Mrs Theresa for some months now and she's been awesome My first investment with expert Mrs Theresa earn me profits over  $26.000,2021-03-09T06:36:59Z
NJQ2a6v-nGU,@David TuckerACCURATELY SPOKEN 💯,2021-03-09T06:36:45Z
NJQ2a6v-nGU,Yeah but they are still real and genuine account managers out there waiting for Investors,2021-03-09T06:33:48Z
NJQ2a6v-nGU,@Smith WilliamSir it's not about Ignorance but due to unprofessional brokers they invested their money with,2021-03-09T06:32:02Z
NJQ2a6v-nGU,Greetings from Brazil,2021-03-09T06:31:48Z
NJQ2a6v-nGU,There are a lot of individuals whom are so Ignorant about investing in crypto.,2021-03-09T06:30:31Z
NJQ2a6v-nGU,I wanted to invest in crypto in 2017 but I was advised not to due to Ignorance I didn't please how  safe is it to invest now?,2021-03-09T06:28:42Z
NJQ2a6v-nGU,Buying now it's not a bad idea,2021-03-09T06:26:22Z
NJQ2a6v-nGU,Now is the best time to purchase and invest in Bitcoin,2021-03-09T06:25:03Z
NJQ2a6v-nGU,I have been trading as a newbie and blowing my account how do I get a professional broker?,2021-03-09T06:22:51Z
NJQ2a6v-nGU,The crypto market is favorable and right time to invest.,2021-03-09T06:21:18Z
NJQ2a6v-nGU,@Ruth Frank Exactly?,2021-03-09T06:21:10Z
NJQ2a6v-nGU,"I'm the only one who doesn't understand bitcoin, watching a documentary about it now and they might as well be talking chinese!! Too much risk.",2021-03-09T06:19:48Z
NJQ2a6v-nGU,"Bitcoin trading is hard in the measure of your commitment, dedication, patience and persistence.more you work with dedication for the long term trade less hard become the Bitcoin trading.",2021-03-09T06:18:33Z
NJQ2a6v-nGU,Investing in crypto trading now is the best Investment that is more profitable especially with the current rise in the market.,2021-03-09T06:17:01Z
NJQ2a6v-nGU,Bitcoin is the most profitable investment online if only you trade with a professional broker,2021-03-09T06:15:55Z
NJQ2a6v-nGU,You're right!,2021-03-09T06:15:49Z
NJQ2a6v-nGU,Seems like a buy at right around $80/share...,2021-03-09T03:47:39Z
NJQ2a6v-nGU,"Fast paced stock, in a fast paced market, that will grow incredibly fast 
#fast",2021-03-09T02:13:32Z
NJQ2a6v-nGU,"thanks and no thanks. months ago i watched your previous video recommended buying Vale stock, which has been going sideways for some time.",2021-03-09T02:00:16Z
NJQ2a6v-nGU,Do you take money from companies to promote them?,2021-03-09T01:46:38Z
NJQ2a6v-nGU,Investing in Bitcoin trading is the best Investment that's more profitable,2021-03-09T00:24:29Z
NJQ2a6v-nGU,Wow I know this professional account manager knows how to trade so well and take the market like it's own farm,2021-03-09T00:42:50Z
NJQ2a6v-nGU,And ever since then she has been trading for me while I make consistent profit with her trading strategies.,2021-03-09T00:42:02Z
NJQ2a6v-nGU,Been Investing with expert Mrs Theresa for some months now and she's been awesome My first investment with expert Mrs Theresa earn me profits over  $26.000,2021-03-09T00:41:52Z
NJQ2a6v-nGU,@Smith William ACCURATELY SPOKEN 💯,2021-03-09T00:41:43Z
NJQ2a6v-nGU,Yeah but they are still real and genuine account managers out there waiting for Investors,2021-03-09T00:40:23Z
NJQ2a6v-nGU,@CHRISTOPHER DavidSir it's not about Ignorance but due to unprofessional brokers they invested their money with,2021-03-09T00:39:07Z
NJQ2a6v-nGU,Greetings from Brazil,2021-03-09T00:38:54Z
NJQ2a6v-nGU,There are a lot of individuals whom are so Ignorant about investing in crypto.,2021-03-09T00:36:41Z
NJQ2a6v-nGU,I wanted to invest in crypto in 2017 but I was advised not to due to Ignorance I didn't please how  safe is it to invest now?,2021-03-09T00:35:22Z
NJQ2a6v-nGU,Buying now it's not a bad idea,2021-03-09T00:33:56Z
NJQ2a6v-nGU,Now is the best time to purchase and invest in Bitcoin,2021-03-09T00:33:30Z
NJQ2a6v-nGU,I have been trading as a newbie and blowing my account how do I get a professional broker?,2021-03-09T00:31:51Z
NJQ2a6v-nGU,The crypto market is favorable and right time to invest.,2021-03-09T00:30:58Z
NJQ2a6v-nGU,@Olatunji Benard Exactly?,2021-03-09T00:30:48Z
NJQ2a6v-nGU,"I'm the only one who doesn't understand bitcoin, watching a documentary about it now and they might as well be talking chinese!! Too much risk.",2021-03-09T00:29:38Z
NJQ2a6v-nGU,"Bitcoin trading is hard in the measure of your commitment, dedication, patience and persistence.more you work with dedication for the long term trade less hard become the Bitcoin trading.",2021-03-09T00:28:45Z
NJQ2a6v-nGU,Investing in crypto trading now is the best Investment that is more profitable especially with the current rise in the market.,2021-03-09T00:26:46Z
NJQ2a6v-nGU,Bitcoin is the most profitable investment online if only you trade with a professional broker,2021-03-09T00:25:52Z
NJQ2a6v-nGU,You're right!,2021-03-09T00:25:42Z
NJQ2a6v-nGU,5G is crap,2021-03-08T22:46:36Z
NJQ2a6v-nGU,"good research but that does not matter as far as stock price. the earning report was very good....and the stock fell more than 20% since then. the stockmarket is a casino and fundamental research & valuation is just a joke told the the common man to draw him in.
p.s: a chart is worth more than 100hours of fundamental research",2021-03-08T20:26:46Z
NJQ2a6v-nGU,"Investing involves swift market decisions, just like warren did when he sold his airline stocks after saying he'd never sell, I believe the best investment advice and strategy to follow is that of a personal financial coach, don't you agree?",2021-03-08T19:25:23Z
NJQ2a6v-nGU,"@Rozay Nelly I just looked up this person out of curiosity, surprisingly she seems really proficient, I thought this was just some overrated BS, I appreciate this.",2021-03-08T19:49:34Z
NJQ2a6v-nGU,@Dominique Jones just google search Freda Lynn Johnson and you should get all the info you need.,2021-03-08T19:31:49Z
NJQ2a6v-nGU,@Rozay Nelly That’s impressive! How could someone go about getting investment guidance from a coach like that. Would you mind sharing your coach's Info?,2021-03-08T19:31:01Z
NJQ2a6v-nGU,"@Whitney Adams   can’t disclose too much , but yea I’ve been using coach ''Freda Lynn Johnson'' since August 2020, growing my bag from $75k to $1820k approx. It is pretty straightforward, not as complicated as it used to be.",2021-03-08T19:30:15Z
NJQ2a6v-nGU,"@Rozay Nelly  I agree, a personal tutor/coach sound very appealing, so you have used a coach before and what's your experience?",2021-03-08T19:29:28Z
NJQ2a6v-nGU,"I agree with this, followed a lot of stock suggestions for 2020 but that didn’t go so well, but things has been much better since I employed professional help",2021-03-08T19:27:59Z
NJQ2a6v-nGU,I stopped listening to Warren Buffet long long time ago,2021-03-08T19:26:51Z
NJQ2a6v-nGU,Spyder Cannabis Inc 🚀🚀🚀🚀 SPDR.V 🚀🚀🚀 Daytrading it +10-40% a day 😍😍,2021-03-08T19:18:19Z
NJQ2a6v-nGU,"i dont believe in 5G for future, this tech has so many constrains thats its just stupid",2021-03-08T16:16:56Z
NJQ2a6v-nGU,Good analysis.,2021-03-08T15:10:22Z
NJQ2a6v-nGU,"Biggest promoter of 5G is China. Since these chips are so profitable, China will steal this ip and Qcom will be left struggling to compete just like every other company crossing China’s path. Is interested, read Stealth War. 
Just another opinion!",2021-03-08T11:20:03Z
NJQ2a6v-nGU,"The rich stay rich by investing  and investing without stopping then the poor stay poor by spending  like the  
Rich but yet not  investing like the rich",2021-03-08T09:52:11Z
NJQ2a6v-nGU,Trading on your own is very risky I lost $2400 carelessly trading on a platform then I was referred to Derrick welson he recovered the lost and extra profit of approximately $6000,2021-03-08T11:18:44Z
NJQ2a6v-nGU,@Future Crypto Tamil Call or text him on WhatsApp,2021-03-08T11:13:05Z
NJQ2a6v-nGU,"How do I trade with him I'd like to invest in Bitcoin so I won't regret once it climbs again like I'm now
😔😔",2021-03-08T10:39:13Z
NJQ2a6v-nGU,He's obviously the best .I invested 2000USSD with him and in 7days I made profits of 9100USSD,2021-03-08T10:35:52Z
NJQ2a6v-nGU,"Yeah I made a profit of $7,000 trading with him last week",2021-03-08T10:34:21Z
NJQ2a6v-nGU,"That won't bother you if you trade with a professional like Mr Derrick welson
I trade with Derrick welson I even made profit of $10,000 trading with yesterday",2021-03-08T10:32:22Z
NJQ2a6v-nGU,I wanted to trade but got confused with the fluctuations of price,2021-03-08T10:30:17Z
NJQ2a6v-nGU,Of course store are but Crypto is far better!! Crypto will eventually takeover stock in this bull run!,2021-03-08T10:27:01Z
NJQ2a6v-nGU,Store are good too,2021-03-08T10:23:53Z
NJQ2a6v-nGU,Trading crypto has been a lucrative way of making money,2021-03-08T10:21:55Z
NJQ2a6v-nGU,Wow!!! Imagine trading and stocking up bitcoin from now till then!!!,2021-03-08T10:19:38Z
NJQ2a6v-nGU,Crypto is the future,2021-03-08T10:17:51Z
NJQ2a6v-nGU,"Most intelligent word I've  heard
today",2021-03-08T10:11:32Z
NJQ2a6v-nGU,"The rich become richer by spending like the poor and investing None stop, While the poor stay poor by spending like the rich yet not making any investment",2021-03-08T10:09:48Z
NJQ2a6v-nGU,The best thing to do in this period is to invest in silver and crypto,2021-03-08T10:07:19Z
NJQ2a6v-nGU,"Recently, I invested in both stock and Crypto but currently I believe crypto is doing more better !!",2021-03-08T10:00:39Z
NJQ2a6v-nGU,"Investing is a stepping stone to success, investing is what create wealth.",2021-03-08T09:56:15Z
NJQ2a6v-nGU,"A stock market, equity market or share market is the aggregation of buyers and sellers of stocks (also called shares), which represent ownership claims on businesses; these may include securities listed on a public stock exchange, as well as stock that is only traded privately, such as shares of private companies which are sold to investors through equity crowdfunding platforms. 


While

A bitcoin exchange is a digital marketplace where traders can buy and sell bitcoins using different fiat currencies or altcoins. A bitcoin currency exchange is an online platform that acts as an intermediary between buyers and sellers of the cryptocurrency. The currency ticker used for bitcoin is either BTC or XBT.
And I'm making so much from my investments in both markets...Having profitable Investments are the best than savings...AH!!..the feeling of waking to a rise in your portfolio or cashing out from consistent BTC rise ??",2021-03-08T09:36:07Z
NJQ2a6v-nGU,why does this sound like deepfake casgain,2021-03-08T09:17:46Z
NJQ2a6v-nGU,Like the look of this stock. Ticks all my boxes.,2021-03-08T08:44:04Z
NJQ2a6v-nGU,"""now before you search this stock up"" .... *me pausing video to search the stock up .... every single time :-)",2021-03-08T08:02:19Z
NJQ2a6v-nGU,nice,2021-03-08T07:26:41Z
NJQ2a6v-nGU,"I held this stock a while back, I gotta buy it again ASAP!!!",2021-03-08T06:43:39Z
NJQ2a6v-nGU,"Starlink and other LEO hi-speed, lo-latency networks will crush 5G.",2021-03-08T05:31:24Z
NJQ2a6v-nGU,GSAT :),2021-03-08T04:42:18Z
NJQ2a6v-nGU,Buy the dip!!! With what? My finger?,2021-03-08T04:42:06Z
NJQ2a6v-nGU,You forgot to mention that Apple announced that it will start produce more chips on its own and quickly reduce its order from QCOM. QCOM’s key customers are trying to reduce its reliance on QCOM.,2021-03-08T04:41:45Z
NJQ2a6v-nGU,Investing is another lucrative way of making money.,2021-03-08T02:58:39Z
NJQ2a6v-nGU,"Its amazing, this same starter comment is literally in atleast 10 videos i have watch from different people, and the comments thereafter are the same comments too,just different names,this people is a scam so they can convince you to invest with whomeever they post with a whats app number usually, dont fall for this,if dont believe me then check other investing vids on youtube with this same starter comment",2021-03-09T02:28:49Z
NJQ2a6v-nGU,"This is incredible. Within the space of an hour about 10 of Bruce's customers have randomly bumped into each other in the comments section of this video giving him nothing but praise. Mr Bruce must be amazing!
I'm going to sell my house and invest everything I've got with Bruce, might take out a Wonga loan and invest that too...........................NOT.",2021-03-08T13:39:30Z
NJQ2a6v-nGU,I have worked with 4 brokers in the past but none is as sufficient as Mr Bruce and he teaches as he trades.  He's really a professional❤❤💯,2021-03-08T03:53:49Z
NJQ2a6v-nGU,@Kelvin Nolan Trading on your own is very risky. I lost a lot last month traying to trade myself 😢 thank God i was recommended to Mr Bruce  who helped me out😊,2021-03-08T03:51:42Z
NJQ2a6v-nGU,Trading crypto now is very wise but trading without a professional broker is not,2021-03-08T03:50:04Z
NJQ2a6v-nGU,His obviously the best I invested 4000USD with him in 15days i made a profit of over 15000USD,2021-03-08T03:48:48Z
NJQ2a6v-nGU,"I had my first encounter with Mr Bruce  in the comment section here on YouTube and since then, trade has become easier and profitable, he's the most sincere broker I have ever worked with.",2021-03-08T03:47:21Z
NJQ2a6v-nGU,@Davincij 15 yeah sure crypto yields more profits with the favorable market rise,2021-03-08T03:45:12Z
NJQ2a6v-nGU,Investing right now should be at the top of everyone's list. In 5years you will be ecstatic with the decision you made today.,2021-03-08T03:43:13Z
NJQ2a6v-nGU,"Bitcion is the future, investing in it now will be the wisest thing to do especially with the current rise",2021-03-08T03:41:51Z
NJQ2a6v-nGU,COMMON SCAM DONT ADD THIS NUMBER,2021-03-08T03:40:58Z
NJQ2a6v-nGU,"@Sophia Nicolas Bitcoin investment is just like every other form or speculative investment where you trade commodities to determine which gain or loose against another in other to make profit, just like in forex trading.",2021-03-08T03:38:53Z
NJQ2a6v-nGU,"Wow i'm so shocked. He's success story is everywhere, Mr Bruce has been my broker for over 1year now and his strategies are awesome",2021-03-08T03:36:58Z
NJQ2a6v-nGU,@Robert green There are scammers but real brokers are out there for investors,2021-03-08T03:35:25Z
NJQ2a6v-nGU,People are scared of investing because the high rate of scam in the business,2021-03-08T03:33:35Z
NJQ2a6v-nGU,"Thanks for his contact info, I'll get to him right away",2021-03-08T03:30:45Z
NJQ2a6v-nGU,",,,+,,,,,1,,,,6,,,,0,,,,3,,,,4,,,,1,,,,3,,,,2,,,,0,,,,0,,,3,,,",2021-03-08T03:30:00Z
NJQ2a6v-nGU,@Esther Thompson you can reach him directly on what's App with the contact below. He's always active👇,2021-03-08T03:26:31Z
NJQ2a6v-nGU,"I have lost alot trying to trade myself , how do I reach him please",2021-03-08T03:24:28Z
NJQ2a6v-nGU,Most people don't know that Bitcoin trading is more different from saving your coin in your wallet 😂😷,2021-03-08T03:22:25Z
